taxonNameID,scientificName,acceptedTaxonNameID,acceptedTaxonName,higherTaxonNameID,higherTaxonName,basionymID,basionym,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalCode,namePublicationID,namePublishedIn,taxonomicStatus,nomenclaturalStatus,taxonRemarks,taxonConceptID,taxonAccordingTo
,"incarnata",,"",,"",,"Clavaria incarnata","","","","","","","","","","Species","Weinm.","ICBN",,"Hymeno- et Gastero-mycetes, : 510 (1836)","","Assumed Valid","",,""
,"Clavaria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VI: 729","","","",,""
,"incarnata",,"",,"",,"Clavaria incarnata","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VI: 729","","","",,""
,"Clavaria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 923","","","",,""
,"incarnata",,"",,"",,"Clavaria incarnata","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 923","","","",,""
,"Oochytrium",,"",,"",,"","","","","","","","","","","Genus","Renault","",,"Index Fungorum","","","",,""
,"lepidodendri",,"",,"",,"Oochytrium lepidodendri","","","","","","","","","","Species","Renault","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Oochytrium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XI: 659","","","",,""
,"lepidodendri",,"",,"",,"Oochytrium lepidodendri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XI: 659","","","",,""
,"Oochytrium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 1044","","","",,""
,"lepidodendri",,"",,"",,"Oochytrium lepidodendri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 1044","","","",,""
,"Oochytrium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XX: 230","","","",,""
,"lepidodendri",,"",,"",,"Oochytrium lepidodendri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XX: 230","","","",,""
,"Patinella",,"",,"",,"","","","","","","","","","","Genus","Keissl.","",,"Index Fungorum","","","",,""
,"xenophona",,"",,"",,"","","","","","","","","","","Species","Keissl.","",,"Index Fungorum","","","",,""
,"hazslinszkyana",,"",,"",,"","","","","","","","","","","Variety","Keissl.","",,"Index Fungorum","","","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","Fr.","",,"Index Fungorum","","","",,""
,"rufa",,"",,"",,"Peziza rufa","","","","","","","","","","Species","Fr.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VIII: 138","","","",,""
,"rufa",,"",,"",,"Peziza rufa","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VIII: 138","","","",,""
,"Peziza",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 268","","","",,""
,"rufa",,"",,"",,"Peziza rufa","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 268","","","",,""
,"Phyllachora",,"",,"",,"","","","","","","","","","","Genus","Henn.","",,"Hedwigia,  48(5): 106 (1908)","","","",,""
,"bakeriana",,"",,"",,"Phyllachora bakeriana","","","","","","","","","","Species","Henn.","ICBN",,"Hedwigia,  48(5): 106 (1908)","","Assumed Valid","",,""
,"Phyllachora",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXII: 414","","","",,""
,"bakeriana",,"",,"",,"Phyllachora bakeriana","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXII: 414","","","",,""
,"Phyllachora",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIV: 591","","","",,""
,"bakeriana",,"",,"",,"Phyllachora bakeriana","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIV: 591","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","Wallr.","",,"Index Fungorum","","","",,""
,"hians",,"",,"",,"Sphaeria hians","","","","","","","","","","Species","Wallr.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. III: 679","","","",,""
,"hians",,"",,"",,"Sphaeria hians","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. III: 679","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 360","","","",,""
,"hians",,"",,"",,"Sphaeria hians","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 360","","","",,""
,"Grandinia",,"",,"",,"","","","","","","","","","","Genus","Ellis & Cooke","",,"Grevillea,  9(no. 51): 103 (1881)","","","",,""
,"tabacina",,"",,"",,"Grandinia tabacina","","","","","","","","","","Species","Ellis & Cooke","ICBN",,"Grevillea,  9(no. 51): 103 (1881)","","Assumed Valid","",,""
,"Grandinia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VI: 505","","","",,""
,"tabacina",,"",,"",,"Grandinia tabacina","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VI: 505","","","",,""
,"Grandinia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 281","","","",,""
,"tabacina",,"",,"",,"Grandinia tabacina","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 281","","","",,""
,"Gloeosporium",,"",,"",,"","","","","","","","","","","Genus","S. Ito","",,"Engei no Tomo,  6: 1 (1910)","","","",,""
,"kaki",,"",,"",,"Gloeosporium kaki","","","","","","","","","","Species","S. Ito","ICBN",,"Engei no Tomo,  6: 1 (1910)","","Assumed Valid","",,""
,"Gloeosporium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXV: 542","","","",,""
,"kaki",,"",,"",,"Gloeosporium kaki","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXV: 542","","","",,""
,"Hysterangium",,"",,"",,"","","","","","","","","","","Genus","Rodway","",,"Index Fungorum","","","",,""
,"obtusum",,"",,"",,"Hysterangium obtusum","","","","","","","","","","Species","Rodway","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Hysterangium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIV: 1327","","","",,""
,"obtusum",,"",,"",,"Hysterangium obtusum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIV: 1327","","","",,""
,"Microthyrium",,"",,"",,"","","","","","","","","","","Genus","Speg.","",,"Boletín de la Academia Nacional de Ciencias de Córdoba,  11(2): 238 (1888)","","","",,""
,"antarcticum",,"",,"",,"Microthyrium antarcticum","","","","","","","","","","Species","Speg.","ICBN",,"Boletín de la Academia Nacional de Ciencias de Córdoba,  11(2): 238 (1888)","","Assumed Valid","",,""
,"Microthyrium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IX: 1056","","","",,""
,"antarcticum",,"",,"",,"Microthyrium antarcticum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IX: 1056","","","",,""
,"Microthyrium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 438","","","",,""
,"antarcticum",,"",,"",,"Microthyrium antarcticum","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 438","","","",,""
,"Onygena",,"",,"",,"","","","","","","","","","","Genus","Sommerf.","",,"Index Fungorum","","","",,""
,"piligena",,"",,"",,"","","","","","","","","","","Species","Sommerf.","",,"Index Fungorum","","","",,""
,"murina",,"",,"",,"Onygena piligena var. murina","","","","","","","","","","Variety","Sommerf.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Onygena",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VIII: 862","","","",,""
,"piligena",,"",,"",,"","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VIII: 862","","","",,""
,"murina",,"",,"",,"Onygena piligena var. murina","","","","","","","","","","Variety","","",,"Saccardo's Syll. fung. VIII: 862","","","",,""
,"Onygena",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 232","","","",,""
,"piligena",,"",,"",,"","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 232","","","",,""
,"murina",,"",,"",,"Onygena piligena var. murina","","","","","","","","","","Variety","","",,"Saccardo's Syll. fung. XV: 232","","","",,""
,"Peyritschiella",,"",,"",,"","","","","","","","","","","Genus","Thaxt.","",,"Index Fungorum","","","",,""
,"minima",,"",,"",,"Peyritschiella minima","","","","","","","","","","Species","Thaxt.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Peyritschiella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. IX: 1130","","","",,""
,"minima",,"",,"",,"Peyritschiella minima","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. IX: 1130","","","",,""
,"Peyritschiella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIV: 727","","","",,""
,"minima",,"",,"",,"Peyritschiella minima","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIV: 727","","","",,""
,"Peyritschiella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XX: 307","","","",,""
,"minima",,"",,"",,"Peyritschiella minima","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XX: 307","","","",,""
,"Peyritschiella",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 869","","","",,""
,"minima",,"",,"",,"Peyritschiella minima","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 869","","","",,""
,"Phyllachora",,"",,"",,"","","","","","","","","","","Genus","Rehm","",,"Philipp. J. Sci., C, Bot. 8: 183 (1913)","","","",,""
,"atrofigurans",,"",,"",,"Phyllachora atrofigurans","","","","","","","","","","Species","Rehm","ICBN",,"Philipp. J. Sci., C, Bot. 8: 183 (1913)","","Assumed Valid","",,""
,"Phyllachora",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIV: 578","","","",,""
,"atrofigurans",,"",,"",,"Phyllachora atrofigurans","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIV: 578","","","",,""
,"Polyporus",,"",,"",,"","","","","","","","","","","Genus","Britzelm.","",,"Index Fungorum","","","",,""
,"conspicabilis",,"",,"",,"Polyporus conspicabilis","","","","","","","","","","Species","Britzelm.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Polyporus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XI: 86","","","",,""
,"conspicabilis",,"",,"",,"Polyporus conspicabilis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XI: 86","","","",,""
,"Polyporus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXI: 256","","","",,""
,"conspicabilis",,"",,"",,"Polyporus conspicabilis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXI: 256","","","",,""
,"Polyporus",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XX: 480","","","",,""
,"conspicabilis",,"",,"",,"Polyporus conspicabilis","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XX: 480","","","",,""
,"Rickia",,"",,"",,"","","","","","","","","","","Genus","Thaxt.","",,"Index Fungorum","","","",,""
,"pinnata",,"",,"",,"Rickia pinnata","","","","","","","","","","Species","Thaxt.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Rickia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIV: 85","","","",,""
,"pinnata",,"",,"",,"Rickia pinnata","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIV: 85","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","Kirchn.","",,"Index Fungorum","","","",,""
,"herniariae",,"",,"",,"Sphaeria herniariae","","","","","","","","","","Species","Kirchn.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. II: 442","","","",,""
,"herniariae",,"",,"",,"Sphaeria herniariae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. II: 442","","","",,""
,"Sphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 727","","","",,""
,"herniariae",,"",,"",,"Sphaeria herniariae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 727","","","",,""
,"Sphaeropsis",,"",,"",,"","","","","","","","","","","Genus","Allesch.","",,"in Diederich, Kryptogamenflora der Mark Brandenburg,  9: 580 (1914)","","","",,""
,"epidendri",,"",,"",,"Sphaeropsis epidendri","","","","","","","","","","Species","Allesch.","ICBN",,"in Diederich, Kryptogamenflora der Mark Brandenburg,  9: 580 (1914)","","Assumed Valid","",,""
,"Sphaeropsis",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXV: 256","","","",,""
,"epidendri",,"",,"",,"Sphaeropsis epidendri","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXV: 256","","","",,""
,"Asterina",,"",,"",,"","","","","","","","","","","Genus","H.S. Yates","",,"Annls mycol.,  15(3/4): 242 (1917)","","","",,""
,"breyniae",,"",,"",,"Asterina breyniae","","","","","","","","","","Species","H.S. Yates","ICBN",,"Annls mycol.,  15(3/4): 242 (1917)","","Assumed Valid","",,""
,"Asterina",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXIV: 452","","","",,""
,"breyniae",,"",,"",,"Asterina breyniae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXIV: 452","","","",,""
,"Asterina",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXVI: 171","","","",,""
,"breyniae",,"",,"",,"Asterina breyniae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXVI: 171","","","",,""
,"Cercospora",,"",,"",,"","","","","","","","","","","Genus","Sacc.","",,"Index Fungorum","","","",,""
,"ceratoniae",,"",,"",,"Cercospora ceratoniae","","","","","","","","","","Species","Sacc.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Cercospora",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXV: 880","","","",,""
,"ceratoniae",,"",,"",,"Cercospora ceratoniae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXV: 880","","","",,""
,"Cytosporina",,"",,"",,"","","","","","","","","","","Genus","Speg.","",,"Index Fungorum","","","",,""
,"yerbae",,"",,"",,"Cytosporina yerbae","","","","","","","","","","Species","Speg.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Cytosporina",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXII: 1139","","","",,""
,"yerbae",,"",,"",,"Cytosporina yerbae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXII: 1139","","","",,""
,"Guignardia",,"",,"",,"","","","","","","","","","","Genus","F. Stevens","",,"Bulletin of the Bernice P. Bishop Museum, Honolulu, Hawaii,  19: 101 (1925)","","","",,""
,"alyxiae",,"",,"",,"Guignardia alyxiae","","","","","","","","","","Species","F. Stevens","ICBN",,"Bulletin of the Bernice P. Bishop Museum, Honolulu, Hawaii,  19: 101 (1925)","","Assumed Valid","",,""
,"Guignardia",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXVI: 255","","","",,""
,"alyxiae",,"",,"",,"Guignardia alyxiae","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXVI: 255","","","",,""
,"Nectria",,"",,"",,"","","","","","","","","","","Genus","Rehm","",,"Index Fungorum","","","",,""
,"fuscidula",,"",,"",,"","","","","","","","","","","Species","Rehm","",,"Index Fungorum","","","",,""
,"menthae",,"",,"",,"Nectria fuscidula var. menthae","","","","","","","","","","Variety","Rehm","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Nectria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XXII: 473","","","",,""
,"fuscidula",,"",,"",,"","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XXII: 473","","","",,""
,"menthae",,"",,"",,"Nectria fuscidula var. menthae","","","","","","","","","","Variety","","",,"Saccardo's Syll. fung. XXII: 473","","","",,""
,"Phacidium",,"",,"",,"","","","","","","","","","","Genus","Lasch","",,"Index Fungorum","","","",,""
,"populi",,"",,"",,"Phacidium populi","","","","","","","","","","Species","Lasch","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Phacidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. VIII: 654","","","",,""
,"populi",,"",,"",,"Phacidium populi","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. VIII: 654","","","",,""
,"Phacidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XI: xxxviii","","","",,""
,"populi",,"",,"",,"Phacidium populi","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XI: xxxviii","","","",,""
,"Phacidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XII: 510","","","",,""
,"populi",,"",,"",,"Phacidium populi","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XII: 510","","","",,""
,"Phacidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XIV: 813","","","",,""
,"populi",,"",,"",,"Phacidium populi","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XIV: 813","","","",,""
,"Phacidium",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XV: 277","","","",,""
,"populi",,"",,"",,"Phacidium populi","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XV: 277","","","",,""
,"Placosphaeria",,"",,"",,"","","","","","","","","","","Genus","Allesch.","",,"Index Fungorum","","","",,""
,"laserpitii",,"",,"",,"Placosphaeria laserpitii","","","","","","","","","","Species","Allesch.","ICBN",,"Index Fungorum","","Assumed Valid","",,""
,"Placosphaeria",,"",,"",,"","","","","","","","","","","Genus","","",,"Saccardo's Syll. fung. XVI: 898","","","",,""
,"laserpitii",,"",,"",,"Placosphaeria laserpitii","","","","","","","","","","Species","","",,"Saccardo's Syll. fung. XVI: 898","","","",,""
,"Sphaerella",,"",,"",,"","","","","","","","","","","Genus","Ellis & Everh.","",,"J. Mycol.,  4(10): 98 (1888)","","","",,""
,"asterinoides",,"",,"",,"Sphaerella asterinoides","","","","","","","","","","Species","Ellis & Everh.","ICBN",,"J. Mycol.,  4(10): 98 (1888)","","Assumed Valid","",,""
